Chem_Name,SMI,INCHI,INCHIKEY,NeglogLD50,Source,CF_Bonds
"Benzoic acid, 2-((4-hydroxy-3-(trifluoromethyl)phenyl)amino)-, 2-(2-hydroxyethoxy)ethyl ester",O=C(OCCOCCO)c1ccccc1Nc1ccc(O)c(C(F)(F)F)c1,"InChI=1S/C18H18F3NO5/c19-18(20,21)14-11-12(5-6-16(14)24)22-15-4-2-1-3-13(15)17(25)27-10-9-26-8-7-23/h1-6,11,22-24H,7-10H2",NVFSLOJEQRYMFK-UHFFFAOYSA-N,2.5858418389547526,CATMOS,3
"Acetamide, N-(2-(trifluoromethyl)-5-benzimidazolyl)-",CC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C10H8F3N3O/c1-5(17)14-6-2-3-7-8(4-6)16-9(15-7)10(11,12)13/h2-4H,1H3,(H,14,17)(H,15,16)",DXLUUMMINGDWEA-UHFFFAOYSA-N,4.010022597363313,CATMOS,3
,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC(O)CC1O,"InChI=1S/C27H38F6O3/c1-16(6-4-13-25(36,26(28,29)30)27(31,32)33)21-10-11-22-18(7-5-12-24(21,22)3)8-9-19-14-20(34)15-23(35)17(19)2/h8-9,16,20-23,34-36H,2,4-7,10-15H2,1,3H3",XPYGGHVSFMUHLH-UHFFFAOYSA-N,7.117756704755045,CATMOS,6
"N-(2-Bromo-4-chlorophenyl)-N-methyl-2,4-dinitro-6-(trifluoromethyl)aniline",CN(c1ccc(Cl)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,"InChI=1S/C14H8BrClF3N3O4/c1-20(11-3-2-7(16)4-10(11)15)13-9(14(17,18)19)5-8(21(23)24)6-12(13)22(25)26/h2-6H,1H3",IBPFENASYMFEQN-UHFFFAOYSA-N,5.004403542742576,CATMOS,3
"N-(2,4-Dichlorophenyl)-N-methyl-2,4-dinitro-6-(trifluoromethyl)aniline",CN(c1ccc(Cl)cc1Cl)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,"InChI=1S/C14H8Cl2F3N3O4/c1-20(11-3-2-7(15)4-10(11)16)13-9(14(17,18)19)5-8(21(23)24)6-12(13)22(25)26/h2-6H,1H3",CRMFHYMPUSLXJK-UHFFFAOYSA-N,4.959714318809552,CATMOS,3
"N-(2,4-Difluorophenyl)-N-methyl-2,4-dinitro-6-(trifluoromethyl)aniline",CN(c1ccc(F)cc1F)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,"InChI=1S/C14H8F5N3O4/c1-20(11-3-2-7(15)4-10(11)16)13-9(14(17,18)19)5-8(21(23)24)6-12(13)22(25)26/h2-6H,1H3",BGEWCEXJSPCYTQ-UHFFFAOYSA-N,3.178660458538169,CATMOS,5
"Benzamide, N-[[[5-(4-chlorophenyl)-4,6-dimethyl-2-pyridinyl]amino]carbonyl]-2,6-difluoro-",Cc1cc(NC(=O)NC(=O)c2c(F)cccc2F)nc(C)c1-c1ccc(Cl)cc1,"InChI=1S/C21H16ClF2N3O2/c1-11-10-17(25-12(2)18(11)13-6-8-14(22)9-7-13)26-21(29)27-20(28)19-15(23)4-3-5-16(19)24/h3-10H,1-2H3,(H2,25,26,27,28,29)",OMTGAKYMMAWHHG-UHFFFAOYSA-N,1.7438514216285583,CATMOS,2
"Benzenesulfonyl isocyanate, 2-(trifluoromethyl)-",O=C=NS(=O)(=O)c1ccccc1C(F)(F)F,"InChI=1S/C8H4F3NO3S/c9-8(10,11)6-3-1-2-4-7(6)16(14,15)12-5-13/h1-4H",QQYWUZHDPAYMOO-UHFFFAOYSA-N,2.3392958607476326,CATMOS,3
Triafamone [ISO],COc1nc(OC)nc(C(=O)c2cccc(F)c2N(C)S(=O)(=O)C(F)F)n1,"InChI=1S/C14H13F3N4O5S/c1-21(27(23,24)12(16)17)9-7(5-4-6-8(9)15)10(22)11-18-13(25-2)20-14(19-11)26-3/h4-6,12H,1-3H3",GBHVIWKSEHWFDD-UHFFFAOYSA-N,1.955582700910291,CATMOS,3
"Glycine, N-ethyl-N-(3-methylphenyl)-, 2,2,2-trifluoroethyl ester",CCN(CC(=O)OCC(F)(F)F)c1cccc(C)c1,"InChI=1S/C13H16F3NO2/c1-3-17(11-6-4-5-10(2)7-11)8-12(18)19-9-13(14,15)16/h4-7H,3,8-9H2,1-2H3",CTPTXCRGTSLBLX-UHFFFAOYSA-N,2.161005281910178,CATMOS,3
"Benzimidazole, 5-ethyl-2-(trifluoromethyl)-",CCc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C10H9F3N2/c1-2-6-3-4-7-8(5-6)15-9(14-7)10(11,12)13/h3-5H,2H2,1H3,(H,14,15)",DPMJZEGWBKIXDX-UHFFFAOYSA-N,3.883641159494429,CATMOS,3
"Benzimidazole-5-carboxamide, 2-(trifluoromethyl)-",NC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C9H6F3N3O/c10-9(11,12)8-14-5-2-1-4(7(13)16)3-6(5)15-8/h1-3H,(H2,13,16)(H,14,15)",MKJCYFAERKFQLL-UHFFFAOYSA-N,3.860014056762168,CATMOS,3
"Benzimidazol-5-ol, 2-(trifluoromethyl)-",Oc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H5F3N2O/c9-8(10,11)7-12-5-2-1-4(14)3-6(5)13-7/h1-3,14H,(H,12,13)",XKWNYYWVRVWOEN-UHFFFAOYSA-N,3.6928576620939935,CATMOS,3
"5-Benzimidazolesulfonamide, 2-(trifluoromethyl)-",NS(=O)(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H6F3N3O2S/c9-8(10,11)7-13-5-2-1-4(17(12,15)16)3-6(5)14-7/h1-3H,(H,13,14)(H2,12,15,16)",GUCMWUGQNHQWCK-UHFFFAOYSA-N,4.101380425987144,CATMOS,3
"Benzimidazole, 5-phenyl-2-(trifluoromethyl)-",FC(F)(F)c1nc2ccc(-c3ccccc3)cc2[nH]1,"InChI=1S/C14H9F3N2/c15-14(16,17)13-18-11-7-6-10(8-12(11)19-13)9-4-2-1-3-5-9/h1-8H,(H,18,19)",JYIRUKAOLZSQJQ-UHFFFAOYSA-N,3.57983990880254,CATMOS,3
"Benzimidazole, 4,6-difluoro-2-(trifluoromethyl)-",Fc1cc(F)c2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H3F5N2/c9-3-1-4(10)6-5(2-3)14-7(15-6)8(11,12)13/h1-2H,(H,14,15)",OTBZYJFQZSYALD-UHFFFAOYSA-N,4.950031805844688,CATMOS,5
"Benzimidazole, 5-chloro-4-fluoro-2-(trifluoromethyl)-",Fc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3ClF4N2/c9-3-1-2-4-6(5(3)10)15-7(14-4)8(11,12)13/h1-2H,(H,14,15)",QTONVTBIOPKFII-UHFFFAOYSA-N,4.619993905054509,CATMOS,4
"Benzimidazole, 6-chloro-4-fluoro-2-(trifluoromethyl)-",Fc1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3ClF4N2/c9-3-1-4(10)6-5(2-3)14-7(15-6)8(11,12)13/h1-2H,(H,14,15)",MOADYEPTPCKHNN-UHFFFAOYSA-N,4.510032324415861,CATMOS,4
"Benzimidazole, 6-chloro-5-fluoro-2-(trifluoromethyl)-",Fc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,"InChI=1S/C8H3ClF4N2/c9-3-1-5-6(2-4(3)10)15-7(14-5)8(11,12)13/h1-2H,(H,14,15)",LRLCGSNWJZYZLV-UHFFFAOYSA-N,4.440049612362515,CATMOS,4
"Benzimidazole, 4-bromo-6-fluoro-2-(trifluoromethyl)-",Fc1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C8H3BrF4N2/c9-4-1-3(10)2-5-6(4)15-7(14-5)8(11,12)13/h1-2H,(H,14,15)",CSWMRZAOJVOJBN-UHFFFAOYSA-N,4.7000024078836855,CATMOS,4
"Benzimidazole, 4-bromo-6-chloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Br)cc(Cl)cc2[nH]1,"InChI=1S/C8H3BrClF3N2/c9-4-1-3(10)2-5-6(4)15-7(14-5)8(11,12)13/h1-2H,(H,14,15)",LUKWKKYXNIHSRJ-UHFFFAOYSA-N,4.619997150289303,CATMOS,3
"Benzimidazole, 4-chloro-6-iodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)cc(I)cc2[nH]1,"InChI=1S/C8H3ClF3IN2/c9-4-1-3(13)2-5-6(4)15-7(14-5)8(10,11)12/h1-2H,(H,14,15)",NPPLBMXLLSXEID-UHFFFAOYSA-N,5.3813119182678255,CATMOS,3
"Benzimidazole, 6-chloro-4-iodo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(I)cc(Cl)cc2[nH]1,"InChI=1S/C8H3ClF3IN2/c9-3-1-4(13)6-5(2-3)14-7(15-6)8(10,11)12/h1-2H,(H,14,15)",QKBHKNIBCOMLJR-UHFFFAOYSA-N,4.1594631686514685,CATMOS,3
"Benzimidazole, 5-chloro-4-methoxy-2-(trifluoromethyl)-",COc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C9H6ClF3N2O/c1-16-7-4(10)2-3-5-6(7)15-8(14-5)9(11,12)13/h2-3H,1H3,(H,14,15)",ITEGNHZULKQUEH-UHFFFAOYSA-N,4.899993834039331,CATMOS,3
"Benzimidazole, 5-chloro-4-methyl-2-(trifluoromethyl)-",Cc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C9H6ClF3N2/c1-4-5(10)2-3-6-7(4)15-8(14-6)9(11,12)13/h2-3H,1H3,(H,14,15)",KLYLINZLAQURKX-UHFFFAOYSA-N,4.027920136405803,CATMOS,3
"Benzimidazole, 4-bromo-5-methyl-2-(trifluoromethyl)-",Cc1ccc2[nH]c(C(F)(F)F)nc2c1Br,"InChI=1S/C9H6BrF3N2/c1-4-2-3-5-7(6(4)10)15-8(14-5)9(11,12)13/h2-3H,1H3,(H,14,15)",HXJCFALYERVBLM-UHFFFAOYSA-N,3.6395160596321214,CATMOS,3
"Benzimidazole, 6-bromo-5-methyl-2-(trifluoromethyl)-",Cc1cc2[nH]c(C(F)(F)F)nc2cc1Br,"InChI=1S/C9H6BrF3N2/c1-4-2-6-7(3-5(4)10)15-8(14-6)9(11,12)13/h2-3H,1H3,(H,14,15)",DPUCPNLAQAMNLR-UHFFFAOYSA-N,3.5592053084435267,CATMOS,3
"Benzimidazole, 4-bromo-6-tert-butyl-2-(trifluoromethyl)-",CC(C)(C)c1cc(Br)c2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C12H12BrF3N2/c1-11(2,3)6-4-7(13)9-8(5-6)17-10(18-9)12(14,15)16/h4-5H,1-3H3,(H,17,18)",QEOJVLBOBFWCEI-UHFFFAOYSA-N,3.299868527003819,CATMOS,3
"Benzimidazole, 5-methyl-4-nitro-2-(trifluoromethyl)-",Cc1ccc2[nH]c(C(F)(F)F)nc2c1[N+](=O)[O-],"InChI=1S/C9H6F3N3O2/c1-4-2-3-5-6(7(4)15(16)17)14-8(13-5)9(10,11)12/h2-3H,1H3,(H,13,14)",FXEJGTRANQTCMH-UHFFFAOYSA-N,4.500035848637364,CATMOS,3
"Benzimidazole, 4-chloro-7-nitro-2-(trifluoromethyl)-",O=[N+]([O-])c1ccc(Cl)c2nc(C(F)(F)F)[nH]c12,"InChI=1S/C8H3ClF3N3O2/c9-3-1-2-4(15(16)17)6-5(3)13-7(14-6)8(10,11)12/h1-2H,(H,13,14)",QBKPGCHGJXTPPQ-UHFFFAOYSA-N,4.380083708572418,CATMOS,3
"Benzimidazole, 5,6-dimethoxy-2-(trifluoromethyl)-",COc1cc2nc(C(F)(F)F)[nH]c2cc1OC,"InChI=1S/C10H9F3N2O2/c1-16-7-3-5-6(4-8(7)17-2)15-9(14-5)10(11,12)13/h3-4H,1-2H3,(H,14,15)",KKUSEXKTNFXEAQ-UHFFFAOYSA-N,3.768017589794496,CATMOS,3
"Benzimidazole, 4,7-dimethoxy-2-(trifluoromethyl)-",COc1ccc(OC)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C10H9F3N2O2/c1-16-5-3-4-6(17-2)8-7(5)14-9(15-8)10(11,12)13/h3-4H,1-2H3,(H,14,15)",DVWDQEOXYVYICR-UHFFFAOYSA-N,3.613115629808753,CATMOS,3
"Benzimidazole, 4,5,7-trifluoro-2-(trifluoromethyl)",Fc1cc(F)c2nc(C(F)(F)F)[nH]c2c1F,"InChI=1S/C8H2F6N2/c9-2-1-3(10)5-6(4(2)11)16-7(15-5)8(12,13)14/h1H,(H,15,16)",ZPYUMXGVUPRXGQ-UHFFFAOYSA-N,5.019998958031517,CATMOS,6
"Benzimidazole, 5-bromo-4,6-dichloro-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)cc2[nH]1,"InChI=1S/C8H2BrCl2F3N2/c9-4-2(10)1-3-6(5(4)11)16-7(15-3)8(12,13)14/h1H,(H,15,16)",TZMJKLIIGWZDMN-UHFFFAOYSA-N,4.580002150150259,CATMOS,3
"Carbamic acid, ethyl-, 5,6-dichloro-2-(trifluoromethyl)-4-benzimidazolyl ester",CCNC(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C11H8Cl2F3N3O2/c1-2-17-10(20)21-8-6(13)4(12)3-5-7(8)19-9(18-5)11(14,15)16/h3H,2H2,1H3,(H,17,20)(H,18,19)",YJZWOOIORFWOOU-UHFFFAOYSA-N,3.5213209274330377,CATMOS,3
"Carbamic acid, dimethyl-, 5,6-dichloro-2-(trifluoromethyl)-4-benzimidazolyl ester",CN(C)C(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C11H8Cl2F3N3O2/c1-19(2)10(20)21-8-6(13)4(12)3-5-7(8)18-9(17-5)11(14,15)16/h3H,1-2H3,(H,17,18)",KPGUUMARSUECQE-UHFFFAOYSA-N,3.921374295418474,CATMOS,3
"Benzimidazole, 6-bromo-5-chloro-4-methyl-2-(trifluoromethyl)-",Cc1c(Cl)c(Br)cc2[nH]c(C(F)(F)F)nc12,"InChI=1S/C9H5BrClF3N2/c1-3-6(11)4(10)2-5-7(3)16-8(15-5)9(12,13)14/h2H,1H3,(H,15,16)",NFHFENIYBYJBKZ-UHFFFAOYSA-N,4.019121831649131,CATMOS,3
"Benzimidazole, 5,6-dimethyl-4-nitro-2-(trifluoromethyl)-",Cc1cc2[nH]c(C(F)(F)F)nc2c([N+](=O)[O-])c1C,"InChI=1S/C10H8F3N3O2/c1-4-3-6-7(8(5(4)2)16(17)18)15-9(14-6)10(11,12)13/h3H,1-2H3,(H,14,15)",HMWZHAXMGSDNNR-UHFFFAOYSA-N,3.587538412206638,CATMOS,3
,Cc1c(Cl)cc2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-],"InChI=1S/C9H5ClF3N3O2/c1-3-4(10)2-5-6(7(3)16(17)18)15-8(14-5)9(11,12)13/h2H,1H3,(H,14,15)",QRSPFIGONKAPND-UHFFFAOYSA-N,3.950016570619053,CATMOS,3
,Cc1c(Br)cc2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-],"InChI=1S/C9H5BrF3N3O2/c1-3-4(10)2-5-6(7(3)16(17)18)15-8(14-5)9(11,12)13/h2H,1H3,(H,14,15)",YUYRQXBFESASPO-UHFFFAOYSA-N,3.5915419745881247,CATMOS,3
"Benzimidazole-6-carbonitrile, 4,5-dichloro-2-(trifluoromethyl)-",N#Cc1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,"InChI=1S/C9H2Cl2F3N3/c10-5-3(2-15)1-4-7(6(5)11)17-8(16-4)9(12,13)14/h1H,(H,16,17)",HKGDOOBSWGGNPM-UHFFFAOYSA-N,1.8500673777812136,CATMOS,3
,Fc1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,"InChI=1S/C8HCl3F4N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)",IKKYUZMHOXIBFE-UHFFFAOYSA-N,5.558371109652526,CATMOS,4
,Fc1c(Cl)c(F)c2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C8HCl2F5N2/c9-1-3(11)2(10)5-6(4(1)12)17-7(16-5)8(13,14)15/h(H,16,17)",JQGLVTOSBVIPTM-UHFFFAOYSA-N,5.241185472271411,CATMOS,5
"Benzimidazole, 5,7-dibromo-4,6-difluoro-2-(trifluoromethyl)-",Fc1c(Br)c(F)c2nc(C(F)(F)F)[nH]c2c1Br,"InChI=1S/C8HBr2F5N2/c9-1-3(11)2(10)5-6(4(1)12)17-7(16-5)8(13,14)15/h(H,16,17)",XILWGCOFEKFQIG-UHFFFAOYSA-N,4.720299934481249,CATMOS,5
"Benzimidazole, 6-fluoro-4,5,7-tribromo-2-(trifluoromethyl)-",Fc1c(Br)c(Br)c2nc(C(F)(F)F)[nH]c2c1Br,"InChI=1S/C8HBr3F4N2/c9-1-2(10)5-6(3(11)4(1)12)17-7(16-5)8(13,14)15/h(H,16,17)",YSHGDPHOIXCXIN-UHFFFAOYSA-N,4.659998177301187,CATMOS,4
"Benzimidazole, 5-methyl-4,6,7-trifluoro-2-(trifluoromethyl)-",Cc1c(F)c(F)c2nc(C(F)(F)F)[nH]c2c1F,"InChI=1S/C9H4F6N2/c1-2-3(10)5(12)7-6(4(2)11)16-8(17-7)9(13,14)15/h1H3,(H,16,17)",KMBQBBFTNZANLA-UHFFFAOYSA-N,4.810005973509689,CATMOS,6
"Benzimidazole, 4-bromo-5,7-dichloro-6-fluoro-2-(trifluoromethyl)-",Fc1c(Cl)c(Br)c2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C8HBrCl2F4N2/c9-1-2(10)4(12)3(11)6-5(1)16-7(17-6)8(13,14)15/h(H,16,17)",AQOQCACLQPLZSJ-UHFFFAOYSA-N,4.749998517473516,CATMOS,4
"Benzimidazole, 4-chloro-5,7-dibromo-6-fluoro-2-(trifluoromethyl)-",Fc1c(Br)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Br,"InChI=1S/C8HBr2ClF4N2/c9-1-3(11)6-5(2(10)4(1)12)16-7(17-6)8(13,14)15/h(H,16,17)",QGZJKNKPIQMLNK-UHFFFAOYSA-N,4.799995174785533,CATMOS,4
"Benzimidazole, 4-chloro-5,6,7-tribromo-2-(trifluoromethyl)-",FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Br)c2[nH]1,"InChI=1S/C8HBr3ClF3N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)",ZZDTWTUXVKLZAZ-UHFFFAOYSA-N,4.940012456502416,CATMOS,3
"Benzimidazole, 4-methyl-5,6,7-trichloro-2-(trifluoromethyl)-",Cc1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C9H4Cl3F3N2/c1-2-3(10)4(11)5(12)7-6(2)16-8(17-7)9(13,14)15/h1H3,(H,16,17)",RTMIMHBCZFVXKQ-UHFFFAOYSA-N,4.670044992291124,CATMOS,3
"Benzimidazole, 5-chloro-6,7-dibromo-4-methyl-2-(trifluoromethyl)-",Cc1c(Cl)c(Br)c(Br)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C9H4Br2ClF3N2/c1-2-5(12)3(10)4(11)7-6(2)16-8(17-7)9(13,14)15/h1H3,(H,16,17)",MMGDMNXUWSCLNR-UHFFFAOYSA-N,4.232001162690319,CATMOS,3
"Benzimidazole, 5-methoxy-4,6,7-trichloro-2-(trifluoromethyl)-",COc1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C9H4Cl3F3N2O/c1-18-7-3(11)2(10)5-6(4(7)12)17-8(16-5)9(13,14)15/h1H3,(H,16,17)",YXXSITTZKJSJDH-UHFFFAOYSA-N,3.985952844714927,CATMOS,3
"Benzimidazole, 6-chloro-4,7-dinitro-5-methyl-2-(trifluoromethyl)-",Cc1c(Cl)c([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1[N+](=O)[O-],"InChI=1S/C9H4ClF3N4O4/c1-2-3(10)7(17(20)21)5-4(6(2)16(18)19)14-8(15-5)9(11,12)13/h1H3,(H,14,15)",YPLUNPZVGFKOEU-UHFFFAOYSA-N,3.490161892286843,CATMOS,3
"Benzimidazole, 5-amino-4,6,7-trichloro-2-(trifluoromethyl)-",Nc1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,"InChI=1S/C8H3Cl3F3N3/c9-1-2(10)5-6(3(11)4(1)15)17-7(16-5)8(12,13)14/h15H2,(H,16,17)",QNPXUEHCQJDKJS-UHFFFAOYSA-N,4.121839492929876,CATMOS,3
"Benzamide, N-(5,6,7-trichloro-2-(trifluoromethyl)-4-benzimidazolyl)-",O=C(Nc1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12)c1ccccc1,"InChI=1S/C15H7Cl3F3N3O/c16-7-8(17)10(22-13(25)6-4-2-1-3-5-6)12-11(9(7)18)23-14(24-12)15(19,20)21/h1-5H,(H,22,25)(H,23,24)",NTMAKXFTJGNLNN-UHFFFAOYSA-N,3.611291984944438,CATMOS,3
"Benzimidazole, 4-(dimethylamino)-5,6,7-trichloro-2-(trifluoromethyl)-",CN(C)c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,"InChI=1S/C10H7Cl3F3N3/c1-19(2)8-5(13)3(11)4(12)6-7(8)18-9(17-6)10(14,15)16/h1-2H3,(H,17,18)",VUBNWEVDRZRFID-UHFFFAOYSA-N,4.1794212116272655,CATMOS,3
"4-Benzimidazolesulfonamide, 5,6,7-trichloro-2-(trifluoromethyl)-",NS(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C8H3Cl3F3N3O2S/c9-1-2(10)4-5(6(3(1)11)20(15,18)19)17-7(16-4)8(12,13)14/h(H,16,17)(H2,15,18,19)",UDBODTGRGGNVRH-UHFFFAOYSA-N,3.647419501544962,CATMOS,3
"Benzimidazole, 4,5,6,7-tetramethyl-2-(trifluoromethyl)-",Cc1c(C)c(C)c2[nH]c(C(F)(F)F)nc2c1C,"InChI=1S/C12H13F3N2/c1-5-6(2)8(4)10-9(7(5)3)16-11(17-10)12(13,14)15/h1-4H3,(H,16,17)",PMRKIYCDKYQZJL-UHFFFAOYSA-N,3.62082503550698,CATMOS,3
"Benzimidazole, 5,6-dichloro-4,7-dimethoxy-2-(trifluoromethyl)-",COc1c(Cl)c(Cl)c(OC)c2[nH]c(C(F)(F)F)nc12,"InChI=1S/C10H7Cl2F3N2O2/c1-18-7-3(11)4(12)8(19-2)6-5(7)16-9(17-6)10(13,14)15/h1-2H3,(H,16,17)",RHBLGQMUTIVZQL-UHFFFAOYSA-N,3.4984180800633684,CATMOS,3
"Propionamide, N-(2-(trifluoromethyl)-5-benzimidazolyl)-",CCC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1,"InChI=1S/C11H10F3N3O/c1-2-9(18)15-6-3-4-7-8(5-6)17-10(16-7)11(12,13)14/h3-5H,2H2,1H3,(H,15,18)(H,16,17)",FRIWIMPDXXTXTA-UHFFFAOYSA-N,4.459980127805323,CATMOS,3
"Benzimidazole, 4-bromo-5-chloro-6-fluoro-2-(trifluoromethyl)-",Fc1cc2[nH]c(C(F)(F)F)nc2c(Br)c1Cl,"InChI=1S/C8H2BrClF4N2/c9-4-5(10)2(11)1-3-6(4)16-7(15-3)8(12,13)14/h1H,(H,15,16)",LQPBTVYGNVQAED-UHFFFAOYSA-N,4.600022356686651,CATMOS,4
2-Fluoro-6-(trifluoromethyl)pyridine,Fc1cccc(C(F)(F)F)n1,"InChI=1S/C6H3F4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",IZOIOCQPMHHDHN-UHFFFAOYSA-N,3.518748132533965,CATMOS,4
"1,1,2-Trichloro-1-fluoro-2-(trifluoromethoxy)ethane",FC(F)(F)OC(Cl)C(F)(Cl)Cl,"InChI=1S/C3HCl3F4O/c4-1(2(5,6)7)11-3(8,9)10/h1H",TYAWQASXBDYRLQ-UHFFFAOYSA-N,1.9322992635083087,CATMOS,4
"2-Propenoic acid, 2-fluoro-, 2,2,3,3-tetrafluoropropyl ester",C=C(F)C(=O)OCC(F)(F)C(F)F,"InChI=1S/C6H5F5O2/c1-3(7)4(12)13-2-6(10,11)5(8)9/h5H,1-2H2",OOPSTBSKXWPLKJ-UHFFFAOYSA-N,3.5316789870360354,CATMOS,5
,Fc1ccccc1C1c2ccccc2CCN1c1cccc(C(F)(F)F)c1,"InChI=1S/C22H17F4N/c23-20-11-4-3-10-19(20)21-18-9-2-1-6-15(18)12-13-27(21)17-8-5-7-16(14-17)22(24,25)26/h1-11,14,21H,12-13H2",QBRQMRMDTBMGAR-UHFFFAOYSA-N,2.569815003651505,CATMOS,4
,COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(C(F)(F)F)c1,"InChI=1S/C23H20F3NO/c1-28-20-10-11-21-16(15-20)12-13-27(19-8-3-2-4-9-19)22(21)17-6-5-7-18(14-17)23(24,25)26/h2-11,14-15,22H,12-13H2,1H3",CRGSEZGTSABFPT-UHFFFAOYSA-N,2.5836668339790547,CATMOS,3
,COc1ccc2c(c1)CCN(c1cccc(F)c1)C2c1cccc(F)c1,"InChI=1S/C22H19F2NO/c1-26-20-8-9-21-15(13-20)10-11-25(19-7-3-6-18(24)14-19)22(21)16-4-2-5-17(23)12-16/h2-9,12-14,22H,10-11H2,1H3",DZFOJIAPAGYNSN-UHFFFAOYSA-N,2.5457968135399964,CATMOS,2
"3,5-Pyridinedicarboxylic acid, 2-(difluoromethyl)-4-(2-methylpropyl)-6-(trifluoromethyl)-, dimethyl ester",COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C,"InChI=1S/C15H16F5NO4/c1-6(2)5-7-8(13(22)24-3)10(12(16)17)21-11(15(18,19)20)9(7)14(23)25-4/h6,12H,5H2,1-4H3",ZQOKGFJVSMHJSW-UHFFFAOYSA-N,2.415074499043723,CATMOS,5
"ETHYL 1-CYCLOPROPYL-6,7-DIFLUORO-4-OXO-1,4-DIHYDROQUINOLINE-3-CARBOXYLATE",CCOC(=O)c1cn(C2CC2)c2cc(F)c(F)cc2c1=O,"InChI=1S/C15H13F2NO3/c1-2-21-15(20)10-7-18(8-3-4-8)13-6-12(17)11(16)5-9(13)14(10)19/h5-8H,2-4H2,1H3",QYGNYHKBMNUIJN-UHFFFAOYSA-N,1.9231981139576757,CATMOS,2
"""Diflufenzopyr""",CC(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,"InChI=1S/C15H12F2N4O3/c1-8(13-12(14(22)23)3-2-4-18-13)20-21-15(24)19-11-6-9(16)5-10(17)7-11/h2-7H,1H3,(H,22,23)(H2,19,21,24)",IRJQWZWMQCVOLA-UHFFFAOYSA-N,2.005599051996947,IT,2
